text_fi,text_sv
Asiamies ilmoitti luopuvansa asiamiehenä toimimisesta.,Ombudet meddelade att han avstod från uppdraget som ombud.
Toimialajohtaja oli 2.7.2014 tehnyt palkanlaskijan työjärjestelyjä koskevan päätöksen.,Sektorchefen hade 2.7.2014 fattat ett beslut som berörde organiseringen av löneräknarens arbetsuppgifter.
Kunnanhallitus oli 18.8.2014 päättänyt ottaa toimialajohtajan päätöksen kuntalain 51 §:n nojalla käsiteltäväkseen ja kumonnut päätöksen.,Kommunstyrelsen hade 18.8.2014 beslutat att med stöd av 51 § i kommunallagen ta upp sektorchefens beslut till behandling i kommunstyrelsen och upphävt beslutet.
Näin ollen sen palauttamiseen ei voitu soveltaa luovutusvoittoverotusta koskevia säännöksiä.,Följaktligen kunde bestämmelserna om beskattning av överlåtelsevinst inte tillämpas på återbäringen av kapitalet.
Ennakkoratkaisu verovuodelle 2015.,Förhandsavgörande för skatteåret 2015.
Maahanmuuttovirasto oli hylännyt turvapaikanhakija A:n turvapaikkaa ja oleskelulupaa koskevan hakemuksen sekä päättänyt käännyttää hänet kotimaahansa Irakiin.,Migrationsverket hade avslagit asylsökande A:s ansökan om asyl och uppehållstillstånd och beslutat och beslutat att avvisa honom till sitt hemland Irak.
"Asian ollessa vireillä korkeimmassa hallinto-oikeudessa ilmeni, että A oli poistunut Irakiin vapaaehtoisen paluun ohjelmassa ennen valituslupahakemuksen tekemistä.",Då ärendet var anhängigt i högsta förvaltningsdomstolen framgick det att A frivilligt hade återvänt till Irak innan ansökan om besvärstillstånd hade gjorts.
Korkein hallinto-oikeus hylkäsi valituslupahakemuksen.,Högsta förvaltningsdomstolen avslog ansökan om besvärstillstånd.
"Oikeusavun osalta korkein hallinto-oikeus viittasi ulkomaalaislain 87, 88 ja 147 §:ään ja totesi, että mainitut säännökset huomioon otettuna, kun A oli poistunut vapaaehtoisesti Suomesta, oli hänen valituslupahakemustaan pidettävä oikeusapulain 17 §:n 4 momentissa tarkoitetulla tavalla selvästi perusteettomana.","Med hänvisning till 87, 88 och 147 § i utlänningslagen konstaterade högsta förvaltningsdomstolen att eftersom A frivilligt avlägsnat sig från Finland hade hans ansökan om besvärstillstånd varit uppenbart ogrundad på det sätt som avses i 17 § 4 mom. i rättshjälpslagen."
"Asumiseen käytettävän tilan rannassa pääosan ajasta sijaitsevan saunalautan katsottiin vastaavan käyttötarkoituksensa, kokonsa, ulkonäkönsä, rakenteensa ja pysyvyytensä puolesta tavanomaista rantasaunaa.","En bastuflotte, som merparten av tiden låg vid stranden av en fastighet som användes som bostad, ansågs till sitt användningsändamål, sin storlek, sitt utseende, sin konstruktion och sin stationära natur motsvara en sedvanlig strandbastu."
"Se edellytti viranomaisvalvontaa muun ohella maisemaan, turvallisuuteen, jätevesi- ja jätehuoltoon liittyvien seikkojen vuoksi.","Bastuflotten krävde byggnadstillsyn med anledning av bland annat omständigheter som hänförde sig till landskapet, säkerhet samt hantering av avloppsvatten och avfall."
"Saunalautan oli näissä oloissa katsottava olevan rakennus, jonka rakentaminen edellytti rakennuslupaa.",Under dessa förhållanden skulle bastuflotten anses vara en byggnad som inte fick uppföras utan bygglov.
"Kyse ei siten ollut maankäyttö- ja rakennuslain 126 a §:ssä tarkoitetusta toimenpideluvanvaraisesta liikuteltavan laitteen pitämisestä paikallaan sellaista käyttöä varten, joka ei liity tavanomaiseen veneilyyn.",Det var således inte frågan om stationär placering av en sådan rörlig anordning för bruk som inte avser sedvanlig båtsport som enligt 126 a § i markanvändnings- och bygglagen kan anläggas med åtgärdstillstånd.
"Koska saunalautalla ei ollut rakennuslupaa, lautakunta oli voinut määrätä sen poistettavaksi sakon uhalla.","Eftersom bygglov inte hade beviljats för bastuflotten, hade nämnden vid vite kunnat meddela ett föreläggande om att den skulle avlägsnas."
"Korkein hallinto-oikeus totesi, ettei tavaramerkkilain 3 §:n 1 momentista (39/1993) ollut johdettavissa yksinoikeutta toiminimen rekisteröintiin tavaramerkiksi.",Högsta förvaltningsdomstolen konstaterade att ur 3 § 1 mom. (39/1993) i varumärkeslagen inte kunde härledas någon ensamrätt till att registrera en firma som varumärke.
"Rekisteröintiesteitä ei voitu sivuuttaa silläkään perusteella, että MTV Oy:llä oli itsellään kirjanyhdistelmän MTV sisältävät tavaramerkkirekisteröinnit MTV (kuvio) ja MTV-KANAVA, joiden etuoikeus oli aikaisempi kuin estemerkkien.","Registreringshindren kunde inte heller förbigås på den grunden att MTV Ab själv hade varumärkesregistreringarna MTV (figur) och MTV-KANAVA, vilka innehöll bokstavskombinationen MTV och innehade tidigare prioritet än hindermärkena."
"Korkein hallinto-oikeus totesi, että haettuun tavaramerkkiin nähden aikaisemmin rekisteröityjen tavaramerkkien suoja oli Suomessa vahvempi kuin esimerkiksi EU-tavaramerkkien rekisteröintimenettelyssä, koska sekaantumisvaaraa arvioidaan viran puolesta.","Högsta förvaltningsdomstolen konstaterade att varumärken som registrerats tidigare än det varumärke för vilket registrering söks åtnjuter ett starkare skydd i Finland än till exempel inom ramen för det registreringsförfarande som gäller för EU-varumärken, eftersom risken för förväxling i Finland prövas ex officio."
Sekaannusvaaran arvioinnin unionin oikeudesta johtuvat oikeudelliset edellytykset olivat kuitenkin yhdenmukaiset.,Unionsrättens rättsliga kriterier för bedömningen av risken för förväxling var ändå desamma.
"Korkein hallinto-oikeus katsoi, ettei yhteydenpidon rajoittamista koskeva asia yksinomaan luonteensa vuoksi ole joka tilanteessa kiireellinen lastensuojelulain 63 §:n 2 momentissa tarkoitetulla tavalla.",Högsta förvaltningsdomstolen ansåg att ett ärende som gäller begränsning av kontakter inte enbart till följd av sin natur i varje situation är brådskande på det sätt som avses i 63 § 2 mom. i barnskyddslagen.
"Nyt kysymyksessä olevissa olosuhteissa asiassa ei ollut kyse sellaisesta kiireellisestä tilanteesta, että sosiaalihuollon viranhaltija E:llä olisi ollut toimivalta päättää yhteydenpidon rajoittamisesta lastensuojelulain 63 §:n 2 momentin ja 13 §:n 1 momentin nojalla.",I förhållandena i ärendet hade det inte varit frågan om en sådan brådskande situation att tjänsteinnehavaren E med stöd av 63 § 2 mom. och 13 § 1 mom. i barnskyddslagen skulle ha haft befogenheter att besluta om begränsning av kontakterna.
Myöskään asiassa esitetty kiireellisiä tilanteita koskeva delegointipäätös ei antanut viranhaltijalle toimivaltaa päättää yhteydenpidon rajoittamisesta muissa kuin kiireellisissä tilanteissa.,Det beslut om delegering av beslutanderätt i brådskande situationer vilket framlagts i ärendet gav inte heller tjänsteinnehavaren befogenhet att besluta om begränsning av kontakter i andra än brådskande situationer.
Irakilainen turvapaikanhakija haki menetetyn määräajan palauttamista voidakseen tehdä valituslupahakemuksen hallinto-oikeuden kielteisestä turvapaikkapäätöksestä korkeimmalle hallinto-oikeudelle.,En irakisk asylsökande ansökte om återställande av försutten fatalietid för att kunna ansöka om besvärstillstånd hos högsta förvaltningsdomstolen efter förvaltningsdomstolens nekande asylbeslut.
"Asiassa oli ratkaistavana, oliko hänen tässä asiassa esittämänsä asiamiehen laiminlyönti sellainen erityisen painava syy, jota tarkoitettiin hallintolainkäyttölain 61 §:n 2 kohdassa.",Frågan gällde huruvida biträdets försummelse i ärendet var ett sådant synnerligen vägande skäl som avses i 61 § 2 punkten i förvaltningsprocesslagen.
Tässä tapauksessa hallinto-oikeus oli tutkinut hakijan valituksen.,Förvaltningsdomstolen hade prövat ärendet.
"Edellä mainituin perustein korkein hallinto-oikeus totesi, että hakija ei ollut hakemuksessaan esittänyt laillista estettä tai muuta erittäin painavaa syytä, jonka perusteella hänelle tulisi palauttaa menetetty määräaika valituslupahakemuksen tekemistä varten.",På ovan nämnda grunder ansåg högsta förvaltningsdomstolen att sökanden inte anfört sådant laga förfall eller synnerligen vägande skäl att fatalietiden för ansökan om besvärstillstånd hade kunnat återställas.
"Hallinto-oikeus kumosi Maahanmuuttoviraston päätöksen, koska kansalaisuusilmoituksen tehnyt henkilö oli täyttänyt lain mukaiset edellytykset ilmoituksen vireilletulopäivänä.",Förvaltningsdomstolen hade upphävt Migrationsverkets beslut eftersom den person som gjorde medborgarskapsanmälan hade uppfyllt de lagstadgade villkoren den dag då ärendet anhängiggjordes.
Hallinto-oikeuden mukaan kansalaisuuslain 31 §:ssä säädettyä ajankohtaa oli pidettävä kansalaisuutta myönnettäessä ehdottomana.,Förvaltningsdomstolen ansåg att den i 31 § i medborgarskapslagen stadgade tidsfristen skulle anses avgörande då medborgarskap beviljades.
"Korkein hallinto-oikeus totesi, ettei kansalaisuuslain 28 §:n 1 momentissa säädetty erikseen ajankohdasta, jota on pidettävä ratkaisevana ilmoituksesta myönnettävän kansalaisuuden edellytysten täyttymisen kannalta.",Högsta förvaltningsdomstolen konstaterade att det inte i 28 § 1 mom. i medborgarskapslagen skilt stadgades om en tidpunkt som skulle anses som avgörande med tanke på när villkoren för förvärvande av medborgarskap efter anmälan skulle vara uppfyllda.
Kansalaisuuslain 31 §:n säännös koski ilmoituksen perusteella myönnettävän kansalaisuuden oikeusvaikutusten alkamista takautuvasti eräissä tilanteissa.,Stadgandet i 31 § i medborgarskapslagen gällde vissa retroaktiva rättsverkningar av medborgarskap som erhålls efter anmälan.
"Säännöksen perusteella ei kuitenkaan voitu vankeusrangaistukseen tuomitsemattomuutta koskevan edellytyksen kohdalla poiketa päätöksentekomenettelyä koskevasta yleisestä periaatteesta, jonka mukaan edellytysten on täytyttävä hakemuksen ratkaisuhetkellä.",Med stöd av stadgandet kunde villkoret om att inte vara dömd till fängelsestraff inte utgöra en avvikelse från den allmänna principen att villkoren ska vara uppfyllda vid beslutstidpunkten.
Kansalaisuuslain 28 §:n 1 momentin mukaisen vankeusrangaistukseen tuomitsemattomuutta koskevan edellytyksen täyttymisen kannalta ratkaisevana oli pidettävä Maahanmuuttoviraston päätöksen tekohetkeä.,Den avgörande tidpunkten för när villkoret enligt 28 § 1 mom. i medborgarskapslagen att inte vara dömd till fängelsestraff skulle vara uppfyllt var den tidpunkt då Migrationsverket fattade beslut i ärendet.
Hallinto-oikeus oli hallintoriitaa koskevassa päätöksessään velvoittanut omaishoitajana toimineen A:n suorittamaan B:n kaupungille hänelle perusteettomasti maksetut omaishoidon tuen hoitopalkkiot.,"Förvaltningsdomstolen hade genom sitt beslut i ett förvaltningstvistemål ålagt A, som fungerat som närståendevårdare, att till B stad återbetala de vårdarvoden som utan grund hade betalats till A som stöd för närståendevård."
"Hallinto-oikeus oli hylännyt kaupungin vaatimuksen siitä, että A velvoitettaisiin korvaamaan kaupungille hallinto-oikeudessa aiheutuneena oikeudenkäyntikuluna kaupungin maksettavaksi päätöksestä tullut 250 euron oikeudenkäyntimaksu.","Förvaltningsdomstolen hade avslagit stadens yrkande om att A skulle åläggas att som ersättning för stadens rättegångskostnader i förvaltningsdomstolen betala 250 euro, vilket staden fått betala som rättegångsavgift för förvaltningsdomstolens beslut."
Iranista kotoisin oleva turvapaikanhakija oli Maahanmuuttovirastolle tekemässään kansainvälistä suojelua koskevassa hakemuksessa vedonnut haluunsa kääntyä kristinuskoon.,Den iranska asylsökanden hade i sin ansökan om internationellt skydd till Migrationsverket framhållit sin vilja att omvända sig till kristendomen.
"Myöhemmin turvapaikanhakija oli kastettu ja hän oli toimittanut hallinto-oikeudelle selvitystä kristityksi kääntymisestään sekä pyytänyt, että asiassa järjestetään suullinen käsittely.",Asylsökanden hade senare döpts och han hade till förvaltningsdomstolen lämnat in utredning över sin omvändelse till kristendomen samt bett om muntlig förhandling i ärendet.
Hallinto-oikeus oli ratkaissut asian turvapaikanhakijan eduksi kirjallisen aineiston perusteella järjestämättä pyydettyä suullista käsittelyä.,Förvaltningsdomstolen hade avgjort ärendet till asylsökandens fördel på basis av det skriftliga rättegångsmaterialet utan att ordna muntlig förhandling.
"Hallinto-oikeus oli valituksenalaisessa päätöksessään lyhyesti todennut, ettei asiassa ollut syytä epäillä turvapaikanhakijan kristillistä vakaumusta.",Förvaltningsdomstolen hade i sitt beslut kort konstaterat att det inte var skäl att ifrågasätta asylsökandens kristna övertygelse.
"Korkein hallinto-oikeus totesi, että uskonnollisen kääntymisen merkitys kansainvälisen suojelun perusteena riippuu turvapaikanhakijan kotimaan olosuhteista.",Högsta förvaltningsdomstolen konstaterade att betydelsen av religiös omvändelse som grund för internationellt skydd beror på omständigheterna i asylsökandens hemland.
"Kääntymisen aitouden selvittäminen on olennaista sellaisissa tapauksissa, joissa kristinuskoon kääntyminen sinänsä voi johtaa vainon vaaraan kotimaassa.",En utredning av omvändelsens äkthet är väsentlig i de fall där omvändelse till kristendomen kan leda till fara för förföljelse i hemlandet.
"Korkein hallinto-oikeus katsoi, että Irania koskevan maatiedon perusteella kristinuskoon kääntyneet entiset muslimit voivat olla Iranissa vainon vaarassa palatessaan maahan.",Högsta förvaltningsdomstolen ansåg med hänvisning till landinformationen från Iran att personer som tidigare varit muslimer och omvänt sig till kristendomen kunde vara i fara för förföljelse i Iran då de återvänder til landet.
"Tämän vuoksi asiassa oli merkitystä sillä, oliko Iranista tulevan turvapaikanhakijan kääntyminen kristinuskoon todellinen muutos hänen uskonnollisissa käsityksissään vai oliko kääntymiseen vedottu yksinomaan kansainvälisen suojelun saamiseksi ilman uuden uskonnollisen vakaumuksen ja elämäntavan omaksumista.",Därför var det avgörande i saken om den iranska asylsökandens omvändelse till kristendomen innebar en verklig förändring i hans religiösä uppfattning eller om han hänvisat till omvändelsen enbart för att erhålla internationellt skydd utan en ny religiös övertyglese och livsstil.
Tämän vuoksi hallinto-oikeuden päätös oli kumottava ja asia palautettava hallinto-oikeudelle suullisen käsittelyn toimittamiseksi ja sen jälkeen uudelleen ratkaistavaksi.,högsta förvaltningsdomstolen förvaltningsdomstolens beslut och återvisade ärendet till förvaltningsdomstolen för muntlig förhandling och nytt avgörande.
"Asiassa oli korkeimmassa hallinto-oikeudessa ratkaistavana, oliko rekisteröitäväksi haettu merkki, joka muodostui juustoille tarkoitetusta hopeanvärisestä kolmionmuotoisesta ulkoasusta, erottamiskykyinen sellaisenaan tai saavuttanut erottamiskyvyn käytön perusteella.","Den fråga som högsta förvaltningsdomstolen hade att avgöra var om ett varumärke för vilket registrering hade sökts hade särskiljningsförmåga i sig eller hade förvärvat sådan genom användning, när märket bestod av en för ostar avsedd silverfärgad utstyrsel som hade formen av en triangel."
"Korkein hallinto-oikeus katsoi, kuten markkinaoikeus, että mainittu ulkoasu ei itsessään ollut omiaan erottamaan valittajan tavaroita muiden vastaavista tavaroista, eikä siten ollut sellaisenaan erottamiskykyinen kysymyksessä oleville tavaroille.",Högsta förvaltningsdomstolen ansåg i likhet med marknadsdomstolen att utstyrseln i sig inte var ägnad att särskilja ändringssökandens varor från andras motsvarande varor och således inte i sig hade förmåga att särskilja de varor som det var frågan om.
A ja B olivat hakeneet lupaa omakotitalon pääasiallisen lämmitysjärjestelmän muuttamiseksi kaukolämmöstä maalämmöksi ja maalämpökaivon poraamiseksi.,A och B hade ansökt om tillstånd att ändra det huvudsakliga uppvärmningssystemet för ett egnahemshus från fjärrvärme- till jordvärmesystem samt om tillstånd att borra den brunn som behövdes för jordvärmen.
"Alueella voimassa olevan asemakaavan yleisissä määräyksissä oli määrätty, että rakennukset on liitettävä maankäyttö- ja rakennuslain 57 a §:n edellytysten mukaisesti kaukolämpöverkkoon.",I de allmänna bestämmelserna i den detaljplan som gällde på området föreskrevs att byggnaderna skulle anslutas till fjärrvärmenätet under de förutsättningar som framgick av 57 a § i markanvändnings- och bygglagen.
"Maalämpöjärjestelmä oli sellainen uusiutuviin energialähteisiin perustuva vähäpäästöinen lämmitysjärjestelmä, jota maankäyttö- ja rakennuslain 57 a §:n 3 momentin 2 kohdassa tarkoitettiin.",Systemet med jordvärme var ett sådant på förnybara energikällor baserat uppvärmningssystem med låga utsläpp som avses i 57 a § 3 mom. 2 punkten i markanvändnings- och bygglagen.
Asemakaavassa annettu määräys kaukolämpöverkkoon liittymisestä ei siten tullut sovellettavaksi.,Detaljplanens bestämmelse om anslutning till fjärrvärmenätet blev således inte tillämplig.
Maalämpöjärjestelmän pitäminen vähäpäästöisenä lämmitysjärjestelmänä ei säännöksen sanamuoto huomioon ottaen edellyttänyt vertailua maalämpöön perustuvan lämmitysjärjestelmän ja kysymyksessä olevalla paikkakunnalla tarjolla olevan kaukolämmön päästöjen välillä.,Ordalydelsen i lagrummet var sådan att systemet med jordvärme kunde betraktas som ett uppvärmningssystem med låga utsläpp utan det förutsattes någon jämförelse av utsläppen från det på jordvärme baserade uppvärmningssystemet och utsläppen från det fjärrvärmesystem som stod till buds på orten i fråga.
Kunta ei näin ollen ollut voinut hylätä A:n ja B:n hakemusta tällaiseen päästövertailuun perustuen.,Det hade således inte varit möjligt för kommunen att avslå A:s och B:s ansökan med hänvisning till att en sådan jämförelse av utsläppen krävdes.
"Aluehallintovirasto oli määrännyt A Oy:lle tilaajan laiminlyöntimaksut, koska yhtiö ei ollut hankkinut tilaajan selvitysvelvollisuudesta ja vastuusta ulkopuolista työvoimaa käytettäessä annetussa laissa (tilaajavastuulaki) tarkoitettuja selvityksiä käyttämästään neljästä alihankkijasta lain edellyttämällä tavalla.",Ett regionförvaltningsverk hade påfört A Ab som beställare en försummelseavgift för att bolaget inte på det sätt som förutsätts i lagen om beställarens utredningsskyldighet och ansvar vid anlitande av utomstående arbetskraft (beställaransvarslagen) hade skaffat i lagen föreskrivna utredningar om de fyra underleverantörer som bolaget anlitade.
"A Oy:n mukaan tilaajavastuulaki ei tullut sovellettavaksi, koska alihankkijat olivat tehneet yksittäisiä työsuorituksia tilaajan eri työkohteissa eikä yhdenkään näistä erillisistä työsuorituksista laskutetun vastikkeen veroton arvo ollut ylittänyt tilaajavastuulain 4 §:n 1 momentin 2 kohdan mukaista raja-arvoa.","Enligt A Ab blev beställaransvarslagen inte tillämplig, eftersom underleverantörerna hade utfört enskilda arbetsprestationer på olika ställen där beställaren hade arbete och inte ett enda av de vederlag som fakturerades för dessa enskilda arbetsprestationer hade överskridit det gränsvärde om vilket bestäms i 4 § 1 mom. 2 punkten i nämnda lag. A"
A Oy ei ollut myöskään tehnyt alihankkijoiden kanssa alihankintasopimuksia eikä puite- tai muita vastaavia sopimuksia.,"Ab hade inte heller med någon av underleverantörerna slutit underleveransavtal, ram-avtal eller motsvarande avtal."
"Korkein hallinto-oikeus totesi, että työsuorituksia oli tehty jatkuvasti, vaikka alihankkijoiden työsuoritukset kohdistuivatkin A Oy:n eri työkohteisiin.","Högsta förvaltningsdomstolen konstaterade att arbetsprestationer utförts fortlöpande, även om underleverantörernas arbetsprestationer utförts på olika ställen där A Ab hade arbete."
"Kun otettiin huomioon tilaajavastuulain tavoitteet sekä lain 4 §:n 2 momentin sisältö ja sen perustelut, tosiasiallisesti jatkuvassa alihankintasuhteessa ei ollut perusteltua arvioida tilaajan selvitysvelvollisuuden syntymistä työsuoritus- tai työkohdekohtaisesti.","Med hänsyn till beställaransvarslagens målsättningar samt innehållet i 4 § 2 mom. och lagmotiven till bestämmelsen, var det inte motiverat att bedöma uppkomsten av utredningsskyldigheten separat för varje arbetsprestation eller arbetsplats i ett underleverantörsförhållande som de facto var fortlöpande."
"Näin ollen tilaajavastuulain 4 §:n 2 momentissa tarkoitettuna tilaajalle yhtäjaksoisesti tehtynä työnä oli pidettävä myös tilaajan eri työkohteissa saman alihankkijan toimesta tehtyjä peräkkäisiä, keskeytymättä tai vain lyhyin keskeytyksin jatkuvia työsuorituksia.","Följaktligen skulle såsom arbete som på ett i 4 § 2 mom. i beställaransvarslagen avsett sätt utan avbrott utförs för beställarens räkning betraktas även arbetsprestationer som en underleverantör utfört på beställarens olika arbetsställen, när arbetsprestationerna utförs utan avbrott eller endast med korta avbrott följer på varandra."
"Tilaajan selvitysvelvollisuus syntyi silloin, kun lain 4 §:n 1 momentin 2 kohdan tarkoittama raja-arvo ensimmäisen kerran alihankintasuhteessa ylittyi erillisistä työsuorituksista laskutettujen vastikkeiden kumulatiivisen arvon perusteella.",Beställarens utredningsskyldighet uppstod när det kumulativa värdet av de vederlag som fakturerats för de enskilda arbetsprestationerna första gången översteg det gränsvärde som avses i 4 § 1 mom. 2 punkten i beställaransvarslagen.
"Markkinaoikeus oli hylännyt hyödyllisyysmallin rekisteröineen yhtiön valituksen Patentti- ja rekisterihallituksen (PRH) päätöksestä, jolla rekisteröinti oli julistettu mitättömäksi.",Marknadsdomstolen hade avslagit ett bolags besvär över Patent- och registerstyrelsens beslut att förklara registreringen av bolagets nyttighetsmodellrätt ogiltig.
Yhtiö oli hakenut lupaa valittaa markkinaoikeuden päätöksestä ja valituksessaan vaatinut hyödyllisyysmallin pysyttämistä voimassa joko markkinaoikeudessa esitettyjen tai korkeimmassa hallinto-oikeudessa esitettyjen uusien muutettujen suojavaatimusten mukaisena.,Bolaget hade ansökt om tillstånd att besvära sig över marknadsdomstolens beslut och i sina besvär yrkat att nyttighetsmodellrätten hålls i kraft antingen i enlighet med de skyddskrav som bolaget lagt fram i marknadsdomstolen eller de nya ändrade skyddskrav som bolaget lagt fram i högsta förvaltningsdomstolen.
"Ennen oikeudenkäynnistä markkinaoikeudessa annetussa laissa (100/2013) säädetyn valituslupasäännöksen voimaantuloa 1.9.2013 vakiintuneen käytännön mukaisesti oli muutettujen suojavaatimusten esittäminen ollut mahdollista muutoksenhakuvaiheen aikana myös korkeimmassa hallinto-oikeudessa siten, että korkein hallinto-oikeus oli ottanut ne ratkaisussaan huomioon.",Enligt den praxis som utvecklats innan bestämmelsen om besvärstillstånd i lagen om rättegång i marknadsdomstolen (100/2013) trädde i kraft 1.9.2013 hade det varit möjligt att i samband med ändringssökande lägga fram nya skyddskrav så att högsta förvaltningsdomstolen beaktade dem i sitt avgörande.
"Korkein hallinto-oikeus katsoi tältä osin, ettei muutettujen suojavaatimusten esittäminen korkeimmassa hallinto-oikeudessa sinänsä muodostanut perustetta valitusluvan myöntämiselle.","Högsta förvaltningsdomstolen ansåg härvid, att framläggande av nya skyddskrav i högsta förvaltningsdomstolen inte i sig utgör grund för att bevilja besvärstillstånd."
Oulaisten kaupunki vaati vuonna 2012 Jokilaaksojen koulutuskuntayhtymän velvoittamista korvaamaan kaupungille sille näistä eläkemenoperusteisista maksuista aiheutuneet kustannukset vuodesta 2005 lukien.,Oulainens stad yrkade år 2012 att ovan nämnda samkommun för utbildning skulle åläggas att ersätta staden för de kostnader som staden från 2005 framåt hade förorsakats genom betalningen av ovan nämnda pensionsutgiftsbaserade avgifter.
Hallinto-oikeus oli tutkinut vaatimuksen hallintoriita-asiana ja hylännyt sen.,Förvaltningsdomstolen hade prövat yrkandet som en ansökan i förvaltningstvistemål och avslagit yrkandet.
Suomes­sa järjestetyn MBA-tutkinnon rahoitus vastasi toiminnan rahoitusta yliopiston kotival­tiossa.,Den utbildning för MBA-examen som ordnades i Finland finansierades på motsvarande sätt som i universitetets hemland.
"Yliopiston Suomessa tarjoama MBA-tutkinto kuului, toisin kuin suomalaisten korkeakou­lujen täydennyskoulutuksena tarjoama MBA-koulutus Suomessa, Ison-Britannian viralli­seen tutkintojärjestelmään.",I motsats till den MBA-utbildning som finska högskolor i Finland ordnar som kompletterande utbildning var den MBA-examen som kunde avläggas i Finland en del av Storbritanniens officiella examenssystem.
"Tutkinto oli ylempi liiketaloustieteellinen yliopistotutkinto, josta muiden yliopistossa suoritettavien tutkintojen tavoin säädettiin Ison-Britannian lainsää­dännössä ja joka oli viranomaisen valvomaa ja sai muiden yliopistossa suoritettavien tut­kin­tojen tapaan julkista rahoitusta.","Examen var en högre företagsekonomisk högskoleexamen, som i likhet med andra universitetsexamina reglerades i den brittiska lagstiftningen, övervakades av en myndighet och i likhet med andra universitetsexamina beviljades offentlig finansiering."
"Yliopiston oli tarjotessaan Suomessa ennakkoratkaisu­hakemuksessa tarkoitettua MBA-koulutusta katsottava olevan siinä määrin samanlaisessa asemassa suomalaisten arvonlisäverolain 40 §:ssä tarkoitettua koulutuspalvelua tarjoavien korkeakoulujen kanssa, että sen asettaminen arvonlisäverotuksessa eri asemaan olisi unionin oikeuden mukaisen yhdenvertaisuus- ja syrjimättömyysperiaatteen vastaista.",Universitetet skulle när den tillhandahöll sådan MBA-utbildning som avsågs i ansökan om förhandsavgörande anses i den mån befinna sig i samma ställning som finska högskolor som tillhandahåller i 40 § i mervärdesskattelagen avsedda utbildningstjänster att det skulle ha stått i strid med den unionsrättsliga likställdhetsprincipen och principen om icke-diskriminering att i mervärdesbeskattningen behandla detta universitet på ett annat sätt än de finska.
Tämän vuoksi yliopiston ei ollut suoritettava arvonlisäveroa Suomessa järjestämästään MBA-koulutuksesta koulutukseen osallistuvilta perittävästä vastikkeesta.,Därför skulle universitetet i fråga om den MBA-utbildning som universitetet ordnade i Finland inte betala mervärdesskatt på avgifter som universitet bar upp hos dem som deltog i utbildningen.
Kunnan ympäristö- ja rakennuslautakunta oli vesihuoltolain nojalla velvoittanut kiinteistön omistajat tekemään sopimuksen kiinteistön liittämisestä vesiosuuskunnan vesijohtoon kahden kuukauden kuluessa mainitun päätöksen tiedoksisaamisesta.,Kommunens miljö- och byggnämnd hade med stöd av lagen om vattentjänster förpliktat ägarna till en fastighet att inom två månader från delfåendet av nämndens beslut sluta avtal om anslutning till vattenandelslagets ledningsnät.
Jäljennös sopimuksesta oli toimitettava edellä mainitun ajan kuluessa lautakunnalle.,En kopia av avtalet skulle inom samma tid lämnas till nämnden.
"Vesihuoltolaissa ei ole nimenomaisesti säädetty, että kiinteistön omistajalla on velvollisuus tehdä sopimus kiinteistön liittämisestä vesihuoltolaitoksen verkostoon.",I lagen om vattentjänster finns inga uttryckliga bestämmelser om att en fastighetsägare är skyldig att sluta avtal om anslutning till vattentjänstverkets ledningsnät.
"Korkein hallinto-oikeus totesi, että vesihuoltolaissa kiinteistön omistajalle säädettyä velvollisuutta liittää kiinteistö vesihuoltolaitoksen vesijohtoon ja vastaavasti myös viemäriin ei kuitenkaan voida toteuttaa ilman, että kiinteistön omistajan ja vesihuoltolaitoksen välillä on ensin tehty tästä liittämisestä ja sen yksityiskohdista sopimus.",Högsta förvaltningsdomstolen konstaterade att fastighetsägarens skyldighet att enligt lagen om vattentjänster ansluta sin fastighet till vattentjänstverkets vattenledning och på motsvarande sätt spillvattenavlopp emellertid inte kunde genomföras om inte fastighetsägaren och vattentjänstverket först hade slutit ett avtal om anslutningen och dess detaljer.
Sopimusta oli siten pidettävä liittämisvelvollisuuden täyttämisen välttämättömänä edellytyksenä.,Avtalet skulle således betraktas som en nödvändig förutsättning för fullgörandet av skyldigheten.
"Sopimuksen tekemisestä ja sen tarkemmasta sisällöstä säädetään vesihuoltolaissa, mutta sopimusta on kuitenkin lain esityötkin huomioon ottaen pidettävä luonteeltaan yksityisoikeudellisena.","Bestämmelserna om slutandet av avtal och avtalets närmare innehåll finns i lagen om vattentjänster, men trots detta ska avtalet även med beaktande av lagens förarbeten anses ha karaktären av ett privaträttsligt avtal."
Vesihuoltolaissa tarkoitetulla valvontaviranomaisella on vesihuoltolain nojalla toimivalta määrätä kiinteistön omistaja täyttämään liittämisvelvollisuutensa.,Den i lagen om vattentjänster avsedda tillsynsmyndigheten har med stöd av lagen behörighet att ålägga en fastighetsägare att fullgöra sin anslutningsskyldighet.
